osmid,y,x,street_count,junction,highway,ref,geometry
283138728,18.5663145,73.84856,3,,,,POINT (73.84856 18.5663145)
283152628,18.5496606,73.9024585,3,,,,POINT (73.9024585 18.5496606)
283152630,18.5467941,73.9007836,4,,,,POINT (73.9007836 18.5467941)
283152632,18.5480723,73.900907,4,,,,POINT (73.900907 18.5480723)
283152635,18.5503104,73.9004788,1,,,,POINT (73.9004788 18.5503104)
283152637,18.5523492,73.9060204,4,,,,POINT (73.9060204 18.5523492)
283152638,18.5522226,73.9086102,3,,,,POINT (73.9086102 18.5522226)
283152646,18.5516412,73.9108113,3,,,,POINT (73.9108113 18.5516412)
283152656,18.5510763,73.9126803,3,,,,POINT (73.9126803 18.5510763)
283152666,18.5493057,73.9160265,3,,,,POINT (73.9160265 18.5493057)
283152670,18.5495195,73.9185651,3,,,,POINT (73.9185651 18.5495195)
283152673,18.547301,73.9157341,3,,,,POINT (73.9157341 18.547301)
283152678,18.5491036,73.9189105,3,,,,POINT (73.9189105 18.5491036)
283152686,18.5467881,73.9213297,3,,,,POINT (73.9213297 18.5467881)
283152688,18.5449605,73.9222833,3,,,,POINT (73.9222833 18.5449605)
283160931,18.5365958,73.8971934,4,,,,POINT (73.8971934 18.5365958)
283160934,18.5390778,73.9037261,4,,traffic_signals,,POINT (73.9037261 18.5390778)
283164019,18.5537579,73.9156588,3,,,,POINT (73.9156588 18.5537579)
283164053,18.5551168,73.9149773,3,,,,POINT (73.9149773 18.5551168)
283164103,18.5575374,73.9126721,3,,,,POINT (73.9126721 18.5575374)
283166298,18.5397055,73.8910173,3,,,,POINT (73.8910173 18.5397055)
283166300,18.5395839,73.8945548,3,,,,POINT (73.8945548 18.5395839)
283166302,18.5392418,73.9002209,3,,,,POINT (73.9002209 18.5392418)
283166303,18.5364987,73.8999233,3,,,,POINT (73.8999233 18.5364987)
283166305,18.5340635,73.8994868,4,,,,POINT (73.8994868 18.5340635)
283166306,18.5393315,73.8987167,3,,,,POINT (73.8987167 18.5393315)
283166310,18.5351069,73.8971384,4,,,,POINT (73.8971384 18.5351069)
283166311,18.5341551,73.8970938,4,,,,POINT (73.8970938 18.5341551)
283178852,18.5498338,73.9009927,3,,,,POINT (73.9009927 18.5498338)
283178866,18.5480289,73.9041408,3,,,,POINT (73.9041408 18.5480289)
283178869,18.5480002,73.9045592,3,,,,POINT (73.9045592 18.5480002)
283178870,18.547969,73.9050029,3,,,,POINT (73.9050029 18.547969)
283178874,18.5487837,73.9051875,3,,,,POINT (73.9051875 18.5487837)
283178875,18.5490881,73.904245,3,,,,POINT (73.904245 18.5490881)
283178877,18.5478318,73.9041248,1,,,,POINT (73.9041248 18.5478318)
283178878,18.5489307,73.9047136,3,,,,POINT (73.9047136 18.5489307)
283178880,18.5491175,73.9041517,3,,,,POINT (73.9041517 18.5491175)
283178887,18.5492351,73.9037788,3,,,,POINT (73.9037788 18.5492351)
283178888,18.5474241,73.9034955,3,,,,POINT (73.9034955 18.5474241)
283178890,18.5462833,73.9033412,3,,,,POINT (73.9033412 18.5462833)
283178897,18.5494771,73.9030347,3,,,,POINT (73.9030347 18.5494771)
283178898,18.546542,73.9020285,3,,,,POINT (73.9020285 18.546542)
283178899,18.5480699,73.9002902,3,,,,POINT (73.9002902 18.5480699)
283178901,18.5468912,73.9002019,3,,,,POINT (73.9002019 18.5468912)
283178902,18.5442777,73.9004279,3,,,,POINT (73.9004279 18.5442777)
305776693,18.5618166,73.9118226,3,,,,POINT (73.9118226 18.5618166)
305776714,18.5616464,73.9138027,3,,,,POINT (73.9138027 18.5616464)
305776723,18.5651785,73.9141721,3,,,,POINT (73.9141721 18.5651785)
309923465,18.5418704,73.8875559,3,,,,POINT (73.8875559 18.5418704)
309923897,18.5331007,73.8936467,3,,,,POINT (73.8936467 18.5331007)
309924198,18.5331062,73.889254,3,,,,POINT (73.889254 18.5331062)
309924230,18.5341627,73.8893296,3,,,,POINT (73.8893296 18.5341627)
309924430,18.5362401,73.8938576,3,,,,POINT (73.8938576 18.5362401)
313794626,18.5345528,73.8937008,3,,,,POINT (73.8937008 18.5345528)
313794637,18.5358719,73.895108,3,,,,POINT (73.895108 18.5358719)
313794845,18.5396401,73.8931699,3,,,,POINT (73.8931699 18.5396401)
313794891,18.5397788,73.8910475,3,,,,POINT (73.8910475 18.5397788)
331414381,18.4991521,73.9514706,4,,,,POINT (73.9514706 18.4991521)
343303641,18.5129635,73.8455389,4,,,,POINT (73.8455389 18.5129635)
343306049,18.5379205,73.7967964,3,,,,POINT (73.7967964 18.5379205)
343306088,18.5056857,73.825131,4,,traffic_signals,,POINT (73.825131 18.5056857)
343306108,18.5074823,73.8003429,3,,,,POINT (73.8003429 18.5074823)
343306109,18.5078816,73.796668,3,,,,POINT (73.796668 18.5078816)
344859503,18.534332,73.8316732,3,,,,POINT (73.8316732 18.534332)
344859576,18.5345999,73.832667,3,,,,POINT (73.832667 18.5345999)
344859582,18.5342151,73.8328645,3,,,,POINT (73.8328645 18.5342151)
344859625,18.5329598,73.8332733,3,,,,POINT (73.8332733 18.5329598)
344859640,18.5323861,73.833483,3,,,,POINT (73.833483 18.5323861)
345121947,18.5529226,73.8796364,4,,traffic_signals,,POINT (73.8796364 18.5529226)
345121952,18.5533319,73.8841506,3,,,,POINT (73.8841506 18.5533319)
345127462,18.5364834,73.8312774,3,,,,POINT (73.8312774 18.5364834)
345127500,18.5363527,73.8329282,3,,,,POINT (73.8329282 18.5363527)
345127515,18.5358384,73.832931,3,,,,POINT (73.832931 18.5358384)
345127553,18.5358036,73.8337437,3,,,,POINT (73.8337437 18.5358036)
345127722,18.5338726,73.8318103,3,,,,POINT (73.8318103 18.5338726)
345127874,18.5364807,73.8317869,3,,,,POINT (73.8317869 18.5364807)
345129620,18.5327989,73.8341983,3,,,,POINT (73.8341983 18.5327989)
345129629,18.5329087,73.834423,3,,,,POINT (73.834423 18.5329087)
345129651,18.5310954,73.8348999,3,,,,POINT (73.8348999 18.5310954)
345129668,18.5323926,73.8344245,4,,,,POINT (73.8344245 18.5323926)
345129671,18.5327436,73.8342614,3,,,,POINT (73.8342614 18.5327436)
392161380,18.4889875,73.8266223,3,,,,POINT (73.8266223 18.4889875)
392161381,18.4889904,73.8265994,3,,,,POINT (73.8265994 18.4889904)
392161626,18.4915268,73.8180822,4,,,,POINT (73.8180822 18.4915268)
392161627,18.4904257,73.8176084,3,,,,POINT (73.8176084 18.4904257)
392161628,18.4889904,73.8165101,4,,,,POINT (73.8165101 18.4889904)
392161646,18.4837593,73.8097625,4,,,,POINT (73.8097625 18.4837593)
487113379,18.5654335,73.8776899,4,,,,POINT (73.8776899 18.5654335)
487113500,18.5725579,73.8781362,3,,,,POINT (73.8781362 18.5725579)
487113661,18.5538524,73.8698449,3,,,,POINT (73.8698449 18.5538524)
487113685,18.5541441,73.8720753,3,,,,POINT (73.8720753 18.5541441)
487113918,18.5602608,73.8918531,3,,,,POINT (73.8918531 18.5602608)
492014712,18.5536655,73.8681329,3,,,,POINT (73.8681329 18.5536655)
496739433,18.5685526,73.879479,3,,,,POINT (73.879479 18.5685526)
496739437,18.5685185,73.8815926,3,,,,POINT (73.8815926 18.5685185)
496739441,18.5647881,73.880863,3,,,,POINT (73.880863 18.5647881)
496739445,18.5661715,73.8810385,3,,,,POINT (73.8810385 18.5661715)
496739450,18.5660819,73.8812222,3,,,,POINT (73.8812222 18.5660819)
496739457,18.5664127,73.8816266,3,,,,POINT (73.8816266 18.5664127)
496739459,18.5665179,73.8816176,3,,,,POINT (73.8816176 18.5665179)
496739461,18.5666373,73.8815183,3,,,,POINT (73.8815183 18.5666373)
506502114,18.5157139,73.87802,3,,,,POINT (73.87802 18.5157139)
506502117,18.5127228,73.8763983,3,,,,POINT (73.8763983 18.5127228)
506513341,18.5092444,73.8771559,3,,,,POINT (73.8771559 18.5092444)
506513343,18.5083945,73.8780279,3,,,,POINT (73.8780279 18.5083945)
506514273,18.5114255,73.8779457,4,,,,POINT (73.8779457 18.5114255)
506514488,18.5081186,73.8787166,4,,,,POINT (73.8787166 18.5081186)
506514706,18.5114194,73.878786,3,,,,POINT (73.878786 18.5114194)
506514711,18.5114162,73.8763908,3,,,,POINT (73.8763908 18.5114162)
506515397,18.512862,73.8778965,3,,,,POINT (73.8778965 18.512862)
506515403,18.5127148,73.8766581,3,,,,POINT (73.8766581 18.5127148)
506919190,18.5131689,73.9037036,3,,,,POINT (73.9037036 18.5131689)
506919196,18.5134675,73.9034159,3,,,,POINT (73.9034159 18.5134675)
506936241,18.515247,73.9056223,3,,,,POINT (73.9056223 18.515247)
506936306,18.5174134,73.9029413,3,,,,POINT (73.9029413 18.5174134)
506936309,18.5174385,73.9014769,3,,,,POINT (73.9014769 18.5174385)
506951379,18.5139512,73.9044258,3,,,,POINT (73.9044258 18.5139512)
506951438,18.5140401,73.9034583,4,,,,POINT (73.9034583 18.5140401)
506951455,18.5141202,73.9026568,1,,,,POINT (73.9026568 18.5141202)
508047943,18.546579,73.8470863,3,,,,POINT (73.8470863 18.546579)
508047951,18.5449415,73.8388492,3,,,,POINT (73.8388492 18.5449415)
508048922,18.5563897,73.8396696,3,,,,POINT (73.8396696 18.5563897)
508048932,18.5449723,73.8434295,3,,,,POINT (73.8434295 18.5449723)
511975999,18.5554551,73.8810573,3,,,,POINT (73.8810573 18.5554551)
511976003,18.555166,73.8811758,4,,,,POINT (73.8811758 18.555166)
511976017,18.5530828,73.8796585,3,,,,POINT (73.8796585 18.5530828)
511976019,18.5569309,73.8754989,3,,,,POINT (73.8754989 18.5569309)
513255332,18.5577631,73.897242,3,,,,POINT (73.897242 18.5577631)
518619590,18.5387986,73.8755009,4,,,,POINT (73.8755009 18.5387986)
518619591,18.5349081,73.8762582,4,,,,POINT (73.8762582 18.5349081)
518619602,18.5348221,73.8782494,3,,,,POINT (73.8782494 18.5348221)
518619604,18.5392601,73.8774755,3,,,,POINT (73.8774755 18.5392601)
518619608,18.5370632,73.8779353,4,,,,POINT (73.8779353 18.5370632)
518619610,18.5367652,73.8758907,3,,,,POINT (73.8758907 18.5367652)
518641039,18.5375587,73.8740834,4,,,,POINT (73.8740834 18.5375587)
518664505,18.539421,73.8853833,4,,traffic_signals,,POINT (73.8853833 18.539421)
525868241,18.5102682,73.9287286,3,,,,POINT (73.9287286 18.5102682)
525868282,18.510384,73.9260003,3,,,,POINT (73.9260003 18.510384)
525868373,18.5107326,73.9260172,4,,,,POINT (73.9260172 18.5107326)
525868438,18.5108186,73.923818,3,,,,POINT (73.923818 18.5108186)
525869060,18.5115085,73.9305635,3,,,,POINT (73.9305635 18.5115085)
525869377,18.5149644,73.9307287,3,,,,POINT (73.9307287 18.5149644)
525869583,18.5144021,73.9306894,3,,,,POINT (73.9306894 18.5144021)
531363875,18.565966,73.851839,3,,,,POINT (73.851839 18.565966)
531363877,18.5648359,73.850468,4,,,,POINT (73.850468 18.5648359)
531363885,18.5672995,73.8562684,3,,,,POINT (73.8562684 18.5672995)
531363886,18.5734713,73.8581294,3,,,,POINT (73.8581294 18.5734713)
531363908,18.5685579,73.8760253,3,,,,POINT (73.8760253 18.5685579)
531363909,18.5680176,73.8776263,3,,,,POINT (73.8776263 18.5680176)
531363910,18.5670162,73.8790699,4,,,,POINT (73.8790699 18.5670162)
531363924,18.5737983,73.8358473,4,,,,POINT (73.8358473 18.5737983)
531363936,18.5688583,73.8322098,3,,,,POINT (73.8322098 18.5688583)
531363947,18.5626197,73.8302166,4,,motorway_junction,,POINT (73.8302166 18.5626197)
531363948,18.5625481,73.8302104,3,,,,POINT (73.8302104 18.5625481)
531393835,18.5728445,73.8654095,3,,,,POINT (73.8654095 18.5728445)
531393837,18.5722536,73.8633178,1,,,,POINT (73.8633178 18.5722536)
531393842,18.5688409,73.8668477,3,,,,POINT (73.8668477 18.5688409)
531393874,18.5730688,73.8673156,3,,,,POINT (73.8673156 18.5730688)
531393883,18.5750722,73.8645902,1,,,,POINT (73.8645902 18.5750722)
531393997,18.563652,73.8532357,3,,,,POINT (73.8532357 18.563652)
531394009,18.5638197,73.8517278,3,,,,POINT (73.8517278 18.5638197)
531394050,18.5669624,73.8791366,4,,,,POINT (73.8791366 18.5669624)
531421677,18.5617106,73.8410601,3,,,,POINT (73.8410601 18.5617106)
531421696,18.56109,73.8415383,3,,,,POINT (73.8415383 18.56109)
531438128,18.5378359,73.8347384,3,,,,POINT (73.8347384 18.5378359)
533622698,18.5730578,73.8367557,3,,,,POINT (73.8367557 18.5730578)
536959127,18.5148396,73.9304586,3,,,,POINT (73.9304586 18.5148396)
611012410,18.5063652,73.9070306,3,,traffic_signals,,POINT (73.9070306 18.5063652)
614149535,18.4946858,73.8302213,4,,,,POINT (73.8302213 18.4946858)
614149537,18.4936297,73.8293923,1,,,,POINT (73.8293923 18.4936297)
614149539,18.4926236,73.8290287,3,,,,POINT (73.8290287 18.4926236)
618551697,18.4877881,73.8289514,4,,traffic_signals,,POINT (73.8289514 18.4877881)
618553626,18.4595331,73.8104888,3,,,,POINT (73.8104888 18.4595331)
622870380,18.5548692,73.890273,3,,,,POINT (73.890273 18.5548692)
622874801,18.5285173,73.8806948,3,,,,POINT (73.8806948 18.5285173)
622877415,18.5135454,73.8798974,3,,,,POINT (73.8798974 18.5135454)
633121767,18.5226985,73.8709039,3,,,,POINT (73.8709039 18.5226985)
633121771,18.5191977,73.8615122,4,,,,POINT (73.8615122 18.5191977)
633121775,18.5195955,73.8632013,3,,,,POINT (73.8632013 18.5195955)
633121778,18.5194996,73.8641975,4,,,,POINT (73.8641975 18.5194996)
633121780,18.519555,73.8650156,3,,,,POINT (73.8650156 18.519555)
633121781,18.5195437,73.8664028,3,,,,POINT (73.8664028 18.5195437)
633121782,18.5195064,73.8674756,3,,,,POINT (73.8674756 18.5195064)
633121788,18.5179815,73.8630558,3,,,,POINT (73.8630558 18.5179815)
633121789,18.5180781,73.8630461,3,,,,POINT (73.8630461 18.5180781)
633121826,18.5201861,73.864101,4,,,,POINT (73.864101 18.5201861)
633121834,18.5220181,73.8692568,3,,,,POINT (73.8692568 18.5220181)
633122422,18.5291585,73.9060277,3,,,,POINT (73.9060277 18.5291585)
636345744,18.5678853,73.9143221,3,,,,POINT (73.9143221 18.5678853)
636345747,18.5676257,73.9171861,4,,,,POINT (73.9171861 18.5676257)
636360872,18.5682388,73.9201607,3,,,,POINT (73.9201607 18.5682388)
636360876,18.5674268,73.9200395,3,,,,POINT (73.9200395 18.5674268)
636360887,18.5681087,73.9220368,1,,,,POINT (73.9220368 18.5681087)
636360943,18.5682167,73.9110245,3,,,,POINT (73.9110245 18.5682167)
636360957,18.5650874,73.9108888,4,,,,POINT (73.9108888 18.5650874)
636361002,18.5650244,73.9197054,3,,,,POINT (73.9197054 18.5650244)
636368620,18.5651316,73.9182925,4,,,,POINT (73.9182925 18.5651316)
637780436,18.5150943,73.9230522,3,,,,POINT (73.9230522 18.5150943)
637811789,18.5200662,73.9325378,3,,,,POINT (73.9325378 18.5200662)
638207906,18.4950942,73.9454794,3,,,,POINT (73.9454794 18.4950942)
638335860,18.4977042,73.9419056,3,,,,POINT (73.9419056 18.4977042)
638336230,18.4976393,73.9418305,3,,,,POINT (73.9418305 18.4976393)
638337529,18.5089296,73.92593,3,,,,POINT (73.92593 18.5089296)
638664966,18.5330668,73.9191788,3,,,,POINT (73.9191788 18.5330668)
638665103,18.5337165,73.9228381,3,,,,POINT (73.9228381 18.5337165)
639459700,18.4983842,73.9409068,4,,,,POINT (73.9409068 18.4983842)
639459734,18.4984289,73.9409948,4,,,,POINT (73.9409948 18.4984289)
639460274,18.5015844,73.9335509,4,,traffic_signals,,POINT (73.9335509 18.5015844)
652724178,18.5749347,73.7638321,4,,,,POINT (73.7638321 18.5749347)
652724182,18.5749815,73.7646103,3,,,,POINT (73.7646103 18.5749815)
662073773,18.508472,73.8354409,3,,,,POINT (73.8354409 18.508472)
662073774,18.5092206,73.8364334,3,,,,POINT (73.8364334 18.5092206)
662073776,18.510667,73.8354112,3,,,,POINT (73.8354112 18.510667)
662075683,18.5086051,73.8313753,4,,traffic_signals,,POINT (73.8313753 18.5086051)
662075684,18.5068803,73.8322472,3,,,,POINT (73.8322472 18.5068803)
663592104,18.5621223,73.8985391,1,,,,POINT (73.8985391 18.5621223)
663592111,18.562912,73.8937935,3,,,,POINT (73.8937935 18.562912)
663592114,18.5631385,73.8931342,4,,,,POINT (73.8931342 18.5631385)
663592118,18.5602535,73.8955734,4,,,,POINT (73.8955734 18.5602535)
663592119,18.5613727,73.8960526,3,,,,POINT (73.8960526 18.5613727)
663592120,18.5618772,73.8963102,3,,,,POINT (73.8963102 18.5618772)
663592121,18.5604899,73.8949415,4,,,,POINT (73.8949415 18.5604899)
663592122,18.5615793,73.8953478,3,,,,POINT (73.8953478 18.5615793)
667276055,18.517294,73.8947072,3,,,,POINT (73.8947072 18.517294)
667276056,18.5258848,73.8954401,3,,,,POINT (73.8954401 18.5258848)
667280493,18.5166527,73.8750527,4,,,,POINT (73.8750527 18.5166527)
667280494,18.5200398,73.8740905,3,,,,POINT (73.8740905 18.5200398)
667282388,18.5191764,73.8766169,3,,traffic_signals,,POINT (73.8766169 18.5191764)
667282667,18.521555,73.8773104,4,,,,POINT (73.8773104 18.521555)
670281055,18.5689557,73.7661526,4,,,,POINT (73.7661526 18.5689557)
670281062,18.569582,73.7649066,3,,,,POINT (73.7649066 18.569582)
670299605,18.5641542,73.7789646,3,,,,POINT (73.7789646 18.5641542)
670335339,18.5467754,73.8262976,2,,mini_roundabout,,POINT (73.8262976 18.5467754)
670336134,18.5457442,73.8257271,4,,,,POINT (73.8257271 18.5457442)
670337911,18.5431555,73.8286717,2,,mini_roundabout,,POINT (73.8286717 18.5431555)
670339300,18.5616657,73.8406803,4,,,,POINT (73.8406803 18.5616657)
670339716,18.5542622,73.8432795,3,,,,POINT (73.8432795 18.5542622)
670339720,18.5552174,73.8444792,4,,,,POINT (73.8444792 18.5552174)
670339751,18.5551126,73.8432088,4,,,,POINT (73.8432088 18.5551126)
671456787,18.5195459,73.8754121,3,,traffic_signals,,POINT (73.8754121 18.5195459)
672123197,18.5001969,73.8616714,3,,,,POINT (73.8616714 18.5001969)
672125008,18.5018375,73.873207,3,,,,POINT (73.873207 18.5018375)
672132648,18.4980907,73.8694034,3,,,,POINT (73.8694034 18.4980907)
672133722,18.4982192,73.869302,3,,,,POINT (73.869302 18.4982192)
672140073,18.5009975,73.8755115,3,,,,POINT (73.8755115 18.5009975)
672140075,18.5008653,73.87549,4,,,,POINT (73.87549 18.5008653)
672140090,18.5006109,73.8749429,1,,,,POINT (73.8749429 18.5006109)
672141730,18.5135932,73.8793506,3,,,,POINT (73.8793506 18.5135932)
672143154,18.5107473,73.8793274,3,,,,POINT (73.8793274 18.5107473)
672143723,18.5107564,73.8787614,3,,,,POINT (73.8787614 18.5107564)
672148389,18.5232241,73.8839294,3,,,,POINT (73.8839294 18.5232241)
672149434,18.5135396,73.8856738,3,,,,POINT (73.8856738 18.5135396)
672149857,18.5122809,73.8849742,3,,,,POINT (73.8849742 18.5122809)
672149873,18.5117895,73.8826116,3,,,,POINT (73.8826116 18.5117895)
672149939,18.5122478,73.8812358,4,,,,POINT (73.8812358 18.5122478)
672149941,18.5124282,73.8800254,3,,,,POINT (73.8800254 18.5124282)
672150659,18.514208,73.8841214,3,,,,POINT (73.8841214 18.514208)
672151054,18.5115828,73.8843518,3,,,,POINT (73.8843518 18.5115828)
672151107,18.5136081,73.8778733,3,,,,POINT (73.8778733 18.5136081)
672151149,18.5137055,73.8772357,3,,,,POINT (73.8772357 18.5137055)
672151152,18.5137119,73.8768658,3,,,,POINT (73.8768658 18.5137119)
672151153,18.5137714,73.8765393,3,,,,POINT (73.8765393 18.5137714)
672152932,18.515874,73.8469972,3,,,,POINT (73.8469972 18.515874)
672157422,18.5192864,73.8496327,3,,,,POINT (73.8496327 18.5192864)
672157764,18.5193346,73.854503,3,,,,POINT (73.854503 18.5193346)
672159042,18.520228,73.8545318,3,,,,POINT (73.8545318 18.520228)
672159238,18.5185586,73.8545274,4,,,,POINT (73.8545274 18.5185586)
672159829,18.5194629,73.8519058,3,,,,POINT (73.8519058 18.5194629)
672159925,18.5163825,73.8520119,3,,,,POINT (73.8520119 18.5163825)
672160723,18.5164569,73.8538574,4,yes,traffic_signals,,POINT (73.8538574 18.5164569)
672160725,18.516866,73.8562542,4,yes,traffic_signals,,POINT (73.8562542 18.516866)
672160740,18.5168982,73.8580228,3,,,,POINT (73.8580228 18.5168982)
672160742,18.5168952,73.8583374,3,,,,POINT (73.8583374 18.5168952)
672160744,18.5169106,73.8588393,3,,,,POINT (73.8588393 18.5169106)
672160798,18.5187148,73.8571509,3,,,,POINT (73.8571509 18.5187148)
672160799,18.5187768,73.8584904,4,yes,,,POINT (73.8584904 18.5187768)
672161870,18.5159957,73.8593601,4,yes,,,POINT (73.8593601 18.5159957)
672161885,18.5117828,73.859741,3,,,,POINT (73.859741 18.5117828)
672161894,18.5105376,73.8596363,4,,,,POINT (73.8596363 18.5105376)
672161899,18.5096058,73.8594266,3,,,,POINT (73.8594266 18.5096058)
672161903,18.5091244,73.8594273,3,,,,POINT (73.8594273 18.5091244)
672161908,18.5085463,73.8593375,4,,,,POINT (73.8593375 18.5085463)
672161914,18.5060204,73.8592257,3,,,,POINT (73.8592257 18.5060204)
672162371,18.5224062,73.86162,4,,,,POINT (73.86162 18.5224062)
672164553,18.5248261,73.8649609,4,,,,POINT (73.8649609 18.5248261)
672164920,18.5225008,73.8638555,4,,,,POINT (73.8638555 18.5225008)
672164922,18.5220903,73.8638695,3,,,,POINT (73.8638695 18.5220903)
672164927,18.5216492,73.863901,4,,,,POINT (73.863901 18.5216492)
672164928,18.5213039,73.8639386,3,,,,POINT (73.8639386 18.5213039)
672164930,18.5209954,73.8639725,3,,,,POINT (73.8639725 18.5209954)
672164932,18.5207491,73.864005,3,,,,POINT (73.864005 18.5207491)
672165225,18.5181961,73.8648657,3,,,,POINT (73.8648657 18.5181961)
672165226,18.5201216,73.8648378,3,,,,POINT (73.8648378 18.5201216)
672165235,18.5155788,73.8645231,3,,,,POINT (73.8645231 18.5155788)
672165470,18.5160023,73.8628604,3,,,,POINT (73.8628604 18.5160023)
672165476,18.5168399,73.8628872,3,,,,POINT (73.8628872 18.5168399)
672165714,18.5139061,73.8651619,3,,,,POINT (73.8651619 18.5139061)
672165721,18.512437,73.8644112,3,,,,POINT (73.8644112 18.512437)
672165931,18.5115021,73.8643127,3,,,,POINT (73.8643127 18.5115021)
672165939,18.5106425,73.8640424,3,,,,POINT (73.8640424 18.5106425)
